track_uri,track_name,artist_name,artist_info,artist_uri,artist_popularity,artist_genre,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
2uaumGP1q93nQk3wjy3KAI,Heart of the Android,Orden Ogan,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3t5X2CVDf5mrlIx1SdvWYM'}, 'followers': {'href': None, 'total': 104292}, 'genres': ['folk metal', 'german metal', 'german power metal', 'melodic metal', 'neo classical metal', 'power metal'], 'href': 'https://api.spotify.com/v1/artists/3t5X2CVDf5mrlIx1SdvWYM', 'id': '3t5X2CVDf5mrlIx1SdvWYM', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4c18088ac85a125039631ac1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744c18088ac85a125039631ac1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784c18088ac85a125039631ac1', 'width': 160}], 'name': 'Orden Ogan', 'popularity': 52, 'type': 'artist', 'uri': 'spotify:artist:3t5X2CVDf5mrlIx1SdvWYM'}",3t5X2CVDf5mrlIx1SdvWYM,52,"['folk metal', 'german metal', 'german power metal', 'melodic metal', 'neo classical metal', 'power metal']",Final Days,48,0.502,0.982,7,-2.838,1,0.117,9.9e-05,0.000764,0.071,0.076,139.99,random
3ZPTA2HR92LjhnAVB9IGfF,Priest,Lord Of The Lost,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/28eLrVsohdXynlnIzQ2VvI'}, 'followers': {'href': None, 'total': 97507}, 'genres': ['dark rock', 'gothic metal', 'industrial metal', 'neue deutsche harte'], 'href': 'https://api.spotify.com/v1/artists/28eLrVsohdXynlnIzQ2VvI', 'id': '28eLrVsohdXynlnIzQ2VvI', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebff9a53064b30a29c4a3f4dad', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ff9a53064b30a29c4a3f4dad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ff9a53064b30a29c4a3f4dad', 'width': 160}], 'name': 'Lord Of The Lost', 'popularity': 53, 'type': 'artist', 'uri': 'spotify:artist:28eLrVsohdXynlnIzQ2VvI'}",28eLrVsohdXynlnIzQ2VvI,53,"['dark rock', 'gothic metal', 'industrial metal', 'neue deutsche harte']",Judas,42,0.562,0.904,0,-6.572,0,0.0966,0.00251,0.0863,0.092,0.183,119.973,random
23qnota5Iyg4f9LNdNIC1D,Televators,The Mars Volta,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/75U40yZLLPglFgXbDVnmVs'}, 'followers': {'href': None, 'total': 528323}, 'genres': ['alternative metal', 'alternative rock', 'el paso indie', 'rock'], 'href': 'https://api.spotify.com/v1/artists/75U40yZLLPglFgXbDVnmVs', 'id': '75U40yZLLPglFgXbDVnmVs', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3e31c94ddf9b566661070334', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743e31c94ddf9b566661070334', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783e31c94ddf9b566661070334', 'width': 160}], 'name': 'The Mars Volta', 'popularity': 54, 'type': 'artist', 'uri': 'spotify:artist:75U40yZLLPglFgXbDVnmVs'}",75U40yZLLPglFgXbDVnmVs,54,"['alternative metal', 'alternative rock', 'el paso indie', 'rock']",Deloused in the Comatorium,47,0.306,0.541,11,-8.195,0,0.0383,0.457,6.06e-06,0.122,0.183,122.041,random
3MCXQZBWRPsSqzXxQbspT4,Ilyena,The Mars Volta,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/75U40yZLLPglFgXbDVnmVs'}, 'followers': {'href': None, 'total': 528323}, 'genres': ['alternative metal', 'alternative rock', 'el paso indie', 'rock'], 'href': 'https://api.spotify.com/v1/artists/75U40yZLLPglFgXbDVnmVs', 'id': '75U40yZLLPglFgXbDVnmVs', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3e31c94ddf9b566661070334', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743e31c94ddf9b566661070334', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783e31c94ddf9b566661070334', 'width': 160}], 'name': 'The Mars Volta', 'popularity': 54, 'type': 'artist', 'uri': 'spotify:artist:75U40yZLLPglFgXbDVnmVs'}",75U40yZLLPglFgXbDVnmVs,54,"['alternative metal', 'alternative rock', 'el paso indie', 'rock']",The Bedlam in Goliath,38,0.546,0.967,5,-6.077,0,0.235,0.00857,2.43e-05,0.908,0.077,107.221,random
0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq'}, 'followers': {'href': None, 'total': 10151410}, 'genres': ['lgbtq+ hip hop', 'pop'], 'href': 'https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq', 'id': '7jVv8c5Fj3E9VhNjxT4snq', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebab6bd6e450cbc7629a9a2381', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ab6bd6e450cbc7629a9a2381', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ab6bd6e450cbc7629a9a2381', 'width': 160}], 'name': 'Lil Nas X', 'popularity': 89, 'type': 'artist', 'uri': 'spotify:artist:7jVv8c5Fj3E9VhNjxT4snq'}",7jVv8c5Fj3E9VhNjxT4snq,89,"['lgbtq+ hip hop', 'pop']",MONTERO,97,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,random
3Keas2doqXf1veo2DOOIdz,Bloody Samaritan,Ayra Starr,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq'}, 'followers': {'href': None, 'total': 185822}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/3ZpEKRjHaHANcpk10u6Ntq', 'id': '3ZpEKRjHaHANcpk10u6Ntq', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1142faf6b380bd2e1c0eeeaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741142faf6b380bd2e1c0eeeaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781142faf6b380bd2e1c0eeeaf', 'width': 160}], 'name': 'Ayra Starr', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:3ZpEKRjHaHANcpk10u6Ntq'}",3ZpEKRjHaHANcpk10u6Ntq,62,['nigerian pop'],Bloody Samaritan,63,0.796,0.719,8,-7.018,0,0.138,0.036,0.0,0.0718,0.242,105.027,random
4DtQQ82VSTgYfsCBSxvK9k,Rae Street,Courtney Barnett,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4OOlG5eBXSkSAAEeKjJb5Y'}, 'followers': {'href': None, 'total': 513288}, 'genres': ['art pop', 'australian indie', 'indie pop', 'indie rock', 'melbourne indie'], 'href': 'https://api.spotify.com/v1/artists/4OOlG5eBXSkSAAEeKjJb5Y', 'id': '4OOlG5eBXSkSAAEeKjJb5Y', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb4d73d26ad217f047390a6d9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b4d73d26ad217f047390a6d9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b4d73d26ad217f047390a6d9', 'width': 160}], 'name': 'Courtney Barnett', 'popularity': 60, 'type': 'artist', 'uri': 'spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y'}",4OOlG5eBXSkSAAEeKjJb5Y,60,"['art pop', 'australian indie', 'indie pop', 'indie rock', 'melbourne indie']","Things Take Time, Take Time",54,0.559,0.741,0,-7.272,1,0.0304,0.00413,5.97e-05,0.0915,0.509,97.011,random
6kOVoAgbeRtZBQLjheUb1u,Penelope,Pinback,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ZWvN9FEfdTea1SEHjpTNi'}, 'followers': {'href': None, 'total': 121570}, 'genres': ['alternative rock', 'indie pop', 'indie rock'], 'href': 'https://api.spotify.com/v1/artists/4ZWvN9FEfdTea1SEHjpTNi', 'id': '4ZWvN9FEfdTea1SEHjpTNi', 'images': [{'height': 667, 'url': 'https://i.scdn.co/image/be1a30d487a842de4846e2e41df16da680116ec5', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/995a1332a7cae61afce8f1a74efcb8a0d9578b68', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/ccf954cb7b5022e2e4f4c6f7c6caf24b6275dc50', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/830fb0f879b3d3b4b342279b15eb432fcfe62048', 'width': 64}], 'name': 'Pinback', 'popularity': 51, 'type': 'artist', 'uri': 'spotify:artist:4ZWvN9FEfdTea1SEHjpTNi'}",4ZWvN9FEfdTea1SEHjpTNi,51,"['alternative rock', 'indie pop', 'indie rock']",Blue Screen Life,48,0.809,0.476,7,-14.896,1,0.0374,0.708,0.827,0.118,0.505,117.898,random
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Creedence Clearwater Revival,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd'}, 'followers': {'href': None, 'total': 4946771}, 'genres': ['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock'], 'href': 'https://api.spotify.com/v1/artists/3IYUhFvPQItj6xySrBmZkd', 'id': '3IYUhFvPQItj6xySrBmZkd', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d2e2b04b7ba5d60b72f54506', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d2e2b04b7ba5d60b72f54506', 'width': 160}], 'name': 'Creedence Clearwater Revival', 'popularity': 80, 'type': 'artist', 'uri': 'spotify:artist:3IYUhFvPQItj6xySrBmZkd'}",3IYUhFvPQItj6xySrBmZkd,80,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",Green River,81,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,random
0m3hslcOQomyJh8Mz7hdrX,Don't Fade,Vance Joy,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT'}, 'followers': {'href': None, 'total': 2576326}, 'genres': ['folk-pop', 'modern rock', 'pop', 'pop rock'], 'href': 'https://api.spotify.com/v1/artists/10exVja0key0uqUkk6LJRT', 'id': '10exVja0key0uqUkk6LJRT', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1c356b8ddf90f1d4e80d9189', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741c356b8ddf90f1d4e80d9189', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781c356b8ddf90f1d4e80d9189', 'width': 160}], 'name': 'Vance Joy', 'popularity': 79, 'type': 'artist', 'uri': 'spotify:artist:10exVja0key0uqUkk6LJRT'}",10exVja0key0uqUkk6LJRT,79,"['folk-pop', 'modern rock', 'pop', 'pop rock']",Don't Fade,71,0.676,0.601,2,-7.908,1,0.0325,0.327,0.000107,0.0813,0.233,134.128,random
5YqdiryRmdAzYFlxo43hAJ,Missing Piece,Vance Joy,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT'}, 'followers': {'href': None, 'total': 2576326}, 'genres': ['folk-pop', 'modern rock', 'pop', 'pop rock'], 'href': 'https://api.spotify.com/v1/artists/10exVja0key0uqUkk6LJRT', 'id': '10exVja0key0uqUkk6LJRT', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1c356b8ddf90f1d4e80d9189', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741c356b8ddf90f1d4e80d9189', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781c356b8ddf90f1d4e80d9189', 'width': 160}], 'name': 'Vance Joy', 'popularity': 79, 'type': 'artist', 'uri': 'spotify:artist:10exVja0key0uqUkk6LJRT'}",10exVja0key0uqUkk6LJRT,79,"['folk-pop', 'modern rock', 'pop', 'pop rock']",Missing Piece,81,0.628,0.877,0,-4.205,1,0.046,0.0155,5.97e-06,0.113,0.721,101.992,random
67YPjbcxUypwNOwYBZquq1,Superposition,Young the Giant,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4j56EQDQu5XnL7R3E9iFJT'}, 'followers': {'href': None, 'total': 1384831}, 'genres': ['modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler'], 'href': 'https://api.spotify.com/v1/artists/4j56EQDQu5XnL7R3E9iFJT', 'id': '4j56EQDQu5XnL7R3E9iFJT', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb845e18be4bffbae6886e8d41', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174845e18be4bffbae6886e8d41', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178845e18be4bffbae6886e8d41', 'width': 160}], 'name': 'Young the Giant', 'popularity': 70, 'type': 'artist', 'uri': 'spotify:artist:4j56EQDQu5XnL7R3E9iFJT'}",4j56EQDQu5XnL7R3E9iFJT,70,"['modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",Mirror Master,68,0.593,0.697,7,-5.416,1,0.0399,0.00289,0.0257,0.14,0.428,170.0,random
0iYBNrznkCwhN3xCmNVJpo,You're The One,Greta Van Fleet,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4NpFxQe2UvRCAjto3JqlSl'}, 'followers': {'href': None, 'total': 1936771}, 'genres': ['modern blues rock', 'modern hard rock', 'rock'], 'href': 'https://api.spotify.com/v1/artists/4NpFxQe2UvRCAjto3JqlSl', 'id': '4NpFxQe2UvRCAjto3JqlSl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8c7ddebca447f07aa7454a1e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748c7ddebca447f07aa7454a1e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788c7ddebca447f07aa7454a1e', 'width': 160}], 'name': 'Greta Van Fleet', 'popularity': 73, 'type': 'artist', 'uri': 'spotify:artist:4NpFxQe2UvRCAjto3JqlSl'}",4NpFxQe2UvRCAjto3JqlSl,73,"['modern blues rock', 'modern hard rock', 'rock']",Anthem Of The Peaceful Army,68,0.553,0.807,2,-5.805,1,0.0428,0.0125,0.00222,0.302,0.575,151.916,random
2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",BØRNS,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1KP6TWI40m7p3QBTU6u2xo'}, 'followers': {'href': None, 'total': 1077070}, 'genres': ['modern rock', 'pop'], 'href': 'https://api.spotify.com/v1/artists/1KP6TWI40m7p3QBTU6u2xo', 'id': '1KP6TWI40m7p3QBTU6u2xo', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6308e79c621076395807b455', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746308e79c621076395807b455', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786308e79c621076395807b455', 'width': 160}], 'name': 'BØRNS', 'popularity': 72, 'type': 'artist', 'uri': 'spotify:artist:1KP6TWI40m7p3QBTU6u2xo'}",1KP6TWI40m7p3QBTU6u2xo,72,"['modern rock', 'pop']",Dopamine,67,0.568,0.578,6,-5.589,1,0.0404,0.00694,0.000353,0.099,0.555,139.951,random
1NV6sCADgcLSW7DG7zSWlq,Ten Years Gone - 1990 Remaster,Led Zeppelin,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/36QJpDe2go2KgaRleHCDTp'}, 'followers': {'href': None, 'total': 11986863}, 'genres': ['album rock', 'classic rock', 'hard rock', 'rock'], 'href': 'https://api.spotify.com/v1/artists/36QJpDe2go2KgaRleHCDTp', 'id': '36QJpDe2go2KgaRleHCDTp', 'images': [{'height': 600, 'url': 'https://i.scdn.co/image/207803ce008388d3427a685254f9de6a8f61dc2e', 'width': 600}, {'height': 200, 'url': 'https://i.scdn.co/image/b0248a44865493e6a03832aa89854ada16ff07a8', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/16eb3cdae0d824b520ac17710e943a99d3ef6602', 'width': 64}], 'name': 'Led Zeppelin', 'popularity': 80, 'type': 'artist', 'uri': 'spotify:artist:36QJpDe2go2KgaRleHCDTp'}",36QJpDe2go2KgaRleHCDTp,80,"['album rock', 'classic rock', 'hard rock', 'rock']",Physical Graffiti (1994 Remaster),0,0.544,0.4,2,-12.504,1,0.0439,0.526,0.0378,0.0716,0.264,76.982,random
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ'}, 'followers': {'href': None, 'total': 8439180}, 'genres': ['alternative hip hop'], 'href': 'https://api.spotify.com/v1/artists/3AA28KZvwAUcZuOKwyblJQ', 'id': '3AA28KZvwAUcZuOKwyblJQ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7284ae7f774c3b71a6e5ce64', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747284ae7f774c3b71a6e5ce64', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787284ae7f774c3b71a6e5ce64', 'width': 160}], 'name': 'Gorillaz', 'popularity': 82, 'type': 'artist', 'uri': 'spotify:artist:3AA28KZvwAUcZuOKwyblJQ'}",3AA28KZvwAUcZuOKwyblJQ,82,['alternative hip hop'],Plastic Beach,80,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,random
1p2TWJxUlHE5JR0sE6E1d7,Best to You,Blood Orange,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6LEeAFiJF8OuPx747e1wxR'}, 'followers': {'href': None, 'total': 667019}, 'genres': ['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'metropopolis'], 'href': 'https://api.spotify.com/v1/artists/6LEeAFiJF8OuPx747e1wxR', 'id': '6LEeAFiJF8OuPx747e1wxR', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8d20953fcf7d70b21df8dbee', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748d20953fcf7d70b21df8dbee', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788d20953fcf7d70b21df8dbee', 'width': 160}], 'name': 'Blood Orange', 'popularity': 66, 'type': 'artist', 'uri': 'spotify:artist:6LEeAFiJF8OuPx747e1wxR'}",6LEeAFiJF8OuPx747e1wxR,66,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'metropopolis']",Freetown Sound,59,0.658,0.785,0,-8.513,1,0.036,0.181,0.00223,0.724,0.345,125.015,random
1U2ahyThq23V2R7rgfOSRr,Time Stands,Nathaniel Rateliff,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4qKpLkR911SUlnd4HAtF79'}, 'followers': {'href': None, 'total': 172387}, 'genres': ['deep new americana', 'indie folk', 'new americana', 'stomp and holler'], 'href': 'https://api.spotify.com/v1/artists/4qKpLkR911SUlnd4HAtF79', 'id': '4qKpLkR911SUlnd4HAtF79', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7e6ee546088aaf9c33ba3eb3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747e6ee546088aaf9c33ba3eb3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787e6ee546088aaf9c33ba3eb3', 'width': 160}], 'name': 'Nathaniel Rateliff', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:4qKpLkR911SUlnd4HAtF79'}",4qKpLkR911SUlnd4HAtF79,59,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler']",And It’s Still Alright,60,0.351,0.394,4,-9.321,1,0.0462,0.558,0.0462,0.13,0.274,102.14,random
75w1i58nd0P8bbTwKciu9U,Un'idea geniale,Karmiko,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/40RZPQrgeR9FXfJeOq0Yxf'}, 'followers': {'href': None, 'total': 280}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/40RZPQrgeR9FXfJeOq0Yxf', 'id': '40RZPQrgeR9FXfJeOq0Yxf', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb20d85741f3245dc0e5c24e0e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517420d85741f3245dc0e5c24e0e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17820d85741f3245dc0e5c24e0e', 'width': 160}], 'name': 'Karmiko', 'popularity': 7, 'type': 'artist', 'uri': 'spotify:artist:40RZPQrgeR9FXfJeOq0Yxf'}",40RZPQrgeR9FXfJeOq0Yxf,7,[],Un'idea geniale,19,0.502,0.515,0,-12.251,1,0.0576,0.0202,0.000118,0.562,0.559,79.72,random
6LIZ7AdhiIkwF4ieqxHhse,HO IMPARATO,Karmiko,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/40RZPQrgeR9FXfJeOq0Yxf'}, 'followers': {'href': None, 'total': 280}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/40RZPQrgeR9FXfJeOq0Yxf', 'id': '40RZPQrgeR9FXfJeOq0Yxf', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb20d85741f3245dc0e5c24e0e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517420d85741f3245dc0e5c24e0e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17820d85741f3245dc0e5c24e0e', 'width': 160}], 'name': 'Karmiko', 'popularity': 7, 'type': 'artist', 'uri': 'spotify:artist:40RZPQrgeR9FXfJeOq0Yxf'}",40RZPQrgeR9FXfJeOq0Yxf,7,[],HO IMPARATO,15,0.592,0.445,7,-11.867,1,0.0394,0.0444,1.36e-06,0.131,0.315,165.998,random
39xWpL05vHdAAOlrhXtjP0,Che meraviglia,Arianna Petruzzi,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/712pnpKehS9mqVdgpiWQcp'}, 'followers': {'href': None, 'total': 217}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/712pnpKehS9mqVdgpiWQcp', 'id': '712pnpKehS9mqVdgpiWQcp', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb8e31837f1b3cf12432421c2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b8e31837f1b3cf12432421c2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b8e31837f1b3cf12432421c2', 'width': 160}], 'name': 'Arianna Petruzzi', 'popularity': 13, 'type': 'artist', 'uri': 'spotify:artist:712pnpKehS9mqVdgpiWQcp'}",712pnpKehS9mqVdgpiWQcp,13,[],Che meraviglia,26,0.864,0.7,8,-4.947,1,0.0414,0.546,0.0,0.0835,0.794,99.974,random
3DzUjBL4e1D4zKA3LucwFq,Ci sono anch'io,Luigi Petruzzi,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Vg5hNCfE3DmaVP8ZLVyKx'}, 'followers': {'href': None, 'total': 839}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/3Vg5hNCfE3DmaVP8ZLVyKx', 'id': '3Vg5hNCfE3DmaVP8ZLVyKx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a55bb53132d0aa7f076c55de', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a55bb53132d0aa7f076c55de', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a55bb53132d0aa7f076c55de', 'width': 64}], 'name': 'Luigi Petruzzi', 'popularity': 16, 'type': 'artist', 'uri': 'spotify:artist:3Vg5hNCfE3DmaVP8ZLVyKx'}",3Vg5hNCfE3DmaVP8ZLVyKx,16,[],Solamente tu,13,0.628,0.628,5,-6.803,1,0.0252,0.22,0.0,0.103,0.871,139.933,random
2ZR8szxtJqHgKBTiR4u51J,Se Fossi,Luigi Petruzzi,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Vg5hNCfE3DmaVP8ZLVyKx'}, 'followers': {'href': None, 'total': 839}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/3Vg5hNCfE3DmaVP8ZLVyKx', 'id': '3Vg5hNCfE3DmaVP8ZLVyKx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a55bb53132d0aa7f076c55de', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a55bb53132d0aa7f076c55de', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a55bb53132d0aa7f076c55de', 'width': 64}], 'name': 'Luigi Petruzzi', 'popularity': 16, 'type': 'artist', 'uri': 'spotify:artist:3Vg5hNCfE3DmaVP8ZLVyKx'}",3Vg5hNCfE3DmaVP8ZLVyKx,16,[],Se Fossi,15,0.71,0.538,5,-7.809,1,0.0322,0.462,0.0,0.229,0.571,135.031,random
2Ku9WbGzjhtSltT8tebIxx,Sophie Bijoux,Arianna Petruzzi,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/712pnpKehS9mqVdgpiWQcp'}, 'followers': {'href': None, 'total': 217}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/712pnpKehS9mqVdgpiWQcp', 'id': '712pnpKehS9mqVdgpiWQcp', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb8e31837f1b3cf12432421c2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b8e31837f1b3cf12432421c2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b8e31837f1b3cf12432421c2', 'width': 160}], 'name': 'Arianna Petruzzi', 'popularity': 13, 'type': 'artist', 'uri': 'spotify:artist:712pnpKehS9mqVdgpiWQcp'}",712pnpKehS9mqVdgpiWQcp,13,[],Sophie Bijoux,22,0.819,0.525,2,-5.999,0,0.0434,0.0779,0.0,0.0903,0.408,110.048,random
