track_uri,track_name,artist_name,artist_uri,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
4jPxPF4jj0liUxoDI2bIBy,Sorkode,Keche,7I8VnUISFUDhcyfzdFk19E,Sorkode - Single,38,0.955,0.804,8,-9.206,1,0.136,0.0418,4.39e-05,0.0735,0.904,130.011,audio_features,4jPxPF4jj0liUxoDI2bIBy,spotify:track:4jPxPF4jj0liUxoDI2bIBy,https://api.spotify.com/v1/tracks/4jPxPF4jj0liUxoDI2bIBy,https://api.spotify.com/v1/audio-analysis/4jPxPF4jj0liUxoDI2bIBy,220360,4,afrobeats
7xAHWYJhJQLM83eDaerhS2,Alkayida (Boy Abre),Guru,1c9Ya9GKcFOLh4gixxivdk,Alkayida (Boy Abre),0,0.876,0.716,7,-6.345,1,0.195,0.18,0.0,0.296,0.721,103.474,audio_features,7xAHWYJhJQLM83eDaerhS2,spotify:track:7xAHWYJhJQLM83eDaerhS2,https://api.spotify.com/v1/tracks/7xAHWYJhJQLM83eDaerhS2,https://api.spotify.com/v1/audio-analysis/7xAHWYJhJQLM83eDaerhS2,218032,4,afrobeats
6KjIPqQlgf2jetOWtF6Zs8,Aye,DaVido,0Y3agQaa6g2r0YmHPOO9rh,Best Of Davido,0,0.729,0.853,11,-5.067,1,0.049,0.62,0.0,0.0598,0.966,114.995,audio_features,6KjIPqQlgf2jetOWtF6Zs8,spotify:track:6KjIPqQlgf2jetOWtF6Zs8,https://api.spotify.com/v1/tracks/6KjIPqQlgf2jetOWtF6Zs8,https://api.spotify.com/v1/audio-analysis/6KjIPqQlgf2jetOWtF6Zs8,235309,4,afrobeats
0YcLMyZGhtAx1qYgQPbPkJ,Ahayede,Nana Boroo,6okA9KLxPv9Za9RGkHSOk5,Best of Nana Boroo,32,0.836,0.872,7,-5.007,1,0.0877,0.248,1.18e-05,0.121,0.941,114.976,audio_features,0YcLMyZGhtAx1qYgQPbPkJ,spotify:track:0YcLMyZGhtAx1qYgQPbPkJ,https://api.spotify.com/v1/tracks/0YcLMyZGhtAx1qYgQPbPkJ,https://api.spotify.com/v1/audio-analysis/0YcLMyZGhtAx1qYgQPbPkJ,300722,4,afrobeats
24QOYBHFbneNWWmZLcDLGS,Wadi Mi Sika,Vibe Squad,2R0aMpj0PzJr86oWENCRDV,Wadi Mi Sika - EP,23,0.819,0.781,10,-4.273,0,0.113,0.0875,0.0,0.0889,0.854,128.029,audio_features,24QOYBHFbneNWWmZLcDLGS,spotify:track:24QOYBHFbneNWWmZLcDLGS,https://api.spotify.com/v1/tracks/24QOYBHFbneNWWmZLcDLGS,https://api.spotify.com/v1/audio-analysis/24QOYBHFbneNWWmZLcDLGS,260807,4,afrobeats
6prqX1SW2MMH8hAOIzKQ3Z,Dance For Me (Eugy X Mr Eazi),Eugy,6BhoGzrwRr9eELLBJ55ldo,Dance For Me (Eugy X Mr Eazi),65,0.774,0.685,11,-5.14,0,0.069,0.154,0.0,0.391,0.587,106.982,audio_features,6prqX1SW2MMH8hAOIzKQ3Z,spotify:track:6prqX1SW2MMH8hAOIzKQ3Z,https://api.spotify.com/v1/tracks/6prqX1SW2MMH8hAOIzKQ3Z,https://api.spotify.com/v1/audio-analysis/6prqX1SW2MMH8hAOIzKQ3Z,204173,4,afrobeats
3ddd0nUY2jZtPYzg0r0wTb,Pana,Tekno,6IhG3Yxm3UW98jhyBvrIut,Pana,63,0.553,0.553,6,-6.818,0,0.305,0.305,0.0581,0.0715,0.664,72.949,audio_features,3ddd0nUY2jZtPYzg0r0wTb,spotify:track:3ddd0nUY2jZtPYzg0r0wTb,https://api.spotify.com/v1/tracks/3ddd0nUY2jZtPYzg0r0wTb,https://api.spotify.com/v1/audio-analysis/3ddd0nUY2jZtPYzg0r0wTb,242893,3,afrobeats
6WfqEHQO707lT1WgwYnOVC,Do Me,P-Square,42IUN9kTPdUdI1kre6L7Wk,Best of P-Square,0,0.809,0.913,10,-2.293,0,0.139,0.517,0.0,0.0415,0.964,103.059,audio_features,6WfqEHQO707lT1WgwYnOVC,spotify:track:6WfqEHQO707lT1WgwYnOVC,https://api.spotify.com/v1/tracks/6WfqEHQO707lT1WgwYnOVC,https://api.spotify.com/v1/audio-analysis/6WfqEHQO707lT1WgwYnOVC,281413,4,afrobeats
0XAebEOKmFP0QjVplewqbE,Bae (feat. Afro B),Tion Wayne,7b79bQFziJFedJb75k6hFt,Bae (feat. Afro B),36,0.484,0.594,8,-7.267,0,0.325,0.235,0.0,0.129,0.599,89.321,audio_features,0XAebEOKmFP0QjVplewqbE,spotify:track:0XAebEOKmFP0QjVplewqbE,https://api.spotify.com/v1/tracks/0XAebEOKmFP0QjVplewqbE,https://api.spotify.com/v1/audio-analysis/0XAebEOKmFP0QjVplewqbE,203964,1,afrobeats
2DFOj2Uu3q3MQ2l4z5fQaS,Baba God (feat. Sk),Afro B,7oMRcCu0OYSCtCyS3P37iC,Baba God (feat. Sk),32,0.738,0.641,0,-5.577,1,0.193,0.0809,0.0,0.0573,0.853,199.889,audio_features,2DFOj2Uu3q3MQ2l4z5fQaS,spotify:track:2DFOj2Uu3q3MQ2l4z5fQaS,https://api.spotify.com/v1/tracks/2DFOj2Uu3q3MQ2l4z5fQaS,https://api.spotify.com/v1/audio-analysis/2DFOj2Uu3q3MQ2l4z5fQaS,254459,4,afrobeats
0RTKzoAF6R3YoHrdBjmmtJ,Shake Body,Skales,1ixqGowpDM21RwyJmJ7hpv,Man of the Year,0,0.855,0.872,6,-4.09,1,0.0548,0.193,2.87e-05,0.0615,0.96,130.998,audio_features,0RTKzoAF6R3YoHrdBjmmtJ,spotify:track:0RTKzoAF6R3YoHrdBjmmtJ,https://api.spotify.com/v1/tracks/0RTKzoAF6R3YoHrdBjmmtJ,https://api.spotify.com/v1/audio-analysis/0RTKzoAF6R3YoHrdBjmmtJ,208874,4,afrobeats
2WLpYiWNYtHeS5izWhrh6Q,Skelewu,DaVido,0Y3agQaa6g2r0YmHPOO9rh,Best Of Davido,0,0.83,0.859,10,-3.514,0,0.0865,0.147,3.23e-06,0.061,0.826,121.01,audio_features,2WLpYiWNYtHeS5izWhrh6Q,spotify:track:2WLpYiWNYtHeS5izWhrh6Q,https://api.spotify.com/v1/tracks/2WLpYiWNYtHeS5izWhrh6Q,https://api.spotify.com/v1/audio-analysis/2WLpYiWNYtHeS5izWhrh6Q,190296,4,afrobeats
4tkRfb5PUoJ7d8epDatZ7g,Away,VIP,38wGnQ9uC7XyV0TFHaEiO4,Progress,31,0.842,0.926,9,-3.83,1,0.124,0.0622,4.94e-05,0.136,0.963,119.998,audio_features,4tkRfb5PUoJ7d8epDatZ7g,spotify:track:4tkRfb5PUoJ7d8epDatZ7g,https://api.spotify.com/v1/tracks/4tkRfb5PUoJ7d8epDatZ7g,https://api.spotify.com/v1/audio-analysis/4tkRfb5PUoJ7d8epDatZ7g,304227,4,afrobeats
3h7pI8oM2CpXiNSZbQuEtV,Million Pound Girl (Badder Than Bad),Fuse ODG,374sWpAJsbZckf98df2jJJ,T.I.N.A.,58,0.608,0.932,1,-1.311,1,0.0752,0.0762,0.0,0.0572,0.722,199.99,audio_features,3h7pI8oM2CpXiNSZbQuEtV,spotify:track:3h7pI8oM2CpXiNSZbQuEtV,https://api.spotify.com/v1/tracks/3h7pI8oM2CpXiNSZbQuEtV,https://api.spotify.com/v1/audio-analysis/3h7pI8oM2CpXiNSZbQuEtV,246125,4,afrobeats
1zPbuWCj1bx0MyDUdFnTF8,Yori Yori,Bracket,6yd6lB5T20BZjUVkSlwojA,Least Expected,52,0.685,0.783,9,-1.606,0,0.169,0.523,0.0,0.112,0.938,102.62,audio_features,1zPbuWCj1bx0MyDUdFnTF8,spotify:track:1zPbuWCj1bx0MyDUdFnTF8,https://api.spotify.com/v1/tracks/1zPbuWCj1bx0MyDUdFnTF8,https://api.spotify.com/v1/audio-analysis/1zPbuWCj1bx0MyDUdFnTF8,218427,4,afrobeats
1ZneNgmfcgGBGshd7VgqBf,Simple,Bradez,4NkWh677uYqY9rWwqThNEL,Simple,36,0.616,0.713,7,-6.522,1,0.283,0.16,0.0,0.126,0.925,104.245,audio_features,1ZneNgmfcgGBGshd7VgqBf,spotify:track:1ZneNgmfcgGBGshd7VgqBf,https://api.spotify.com/v1/tracks/1ZneNgmfcgGBGshd7VgqBf,https://api.spotify.com/v1/audio-analysis/1ZneNgmfcgGBGshd7VgqBf,253320,4,afrobeats
28GS7SZV0MOQxX7iafzAyK,Baby (Chop Kiss),Shatta Wale,42q0rYXtR561ypg1Fcw1PI,Baby (Chop Kiss),42,0.923,0.842,0,-5.365,1,0.146,0.0523,0.00062,0.0434,0.692,123.006,audio_features,28GS7SZV0MOQxX7iafzAyK,spotify:track:28GS7SZV0MOQxX7iafzAyK,https://api.spotify.com/v1/tracks/28GS7SZV0MOQxX7iafzAyK,https://api.spotify.com/v1/audio-analysis/28GS7SZV0MOQxX7iafzAyK,198973,4,afrobeats
7DgGvLVviQRVyc4xy4CWjQ,Chop My Money - Remix,P-Square,42IUN9kTPdUdI1kre6L7Wk,Chop My Money (Remix),42,0.812,0.81,5,-5.835,0,0.116,0.0884,0.0,0.198,0.888,127.016,audio_features,7DgGvLVviQRVyc4xy4CWjQ,spotify:track:7DgGvLVviQRVyc4xy4CWjQ,https://api.spotify.com/v1/tracks/7DgGvLVviQRVyc4xy4CWjQ,https://api.spotify.com/v1/audio-analysis/7DgGvLVviQRVyc4xy4CWjQ,272196,4,afrobeats
51f8NU4BLPeQE3UtuvjmEH,Akube,Dotman,6qMGjGD3lmDJtzALZ8uS2z,Akube,47,0.863,0.741,3,-4.865,0,0.0343,0.287,1.26e-06,0.211,0.488,108.044,audio_features,51f8NU4BLPeQE3UtuvjmEH,spotify:track:51f8NU4BLPeQE3UtuvjmEH,https://api.spotify.com/v1/tracks/51f8NU4BLPeQE3UtuvjmEH,https://api.spotify.com/v1/audio-analysis/51f8NU4BLPeQE3UtuvjmEH,224522,4,afrobeats
6leKqvSviIydDluSDB7gQz,Kele Kele,Tiwa Savage,1hNaHKp2Za5YdOAG0WnRbc,Once Upon a Time,38,0.712,0.77,7,-3.86,1,0.174,0.0319,0.0,0.103,0.739,109.751,audio_features,6leKqvSviIydDluSDB7gQz,spotify:track:6leKqvSviIydDluSDB7gQz,https://api.spotify.com/v1/tracks/6leKqvSviIydDluSDB7gQz,https://api.spotify.com/v1/audio-analysis/6leKqvSviIydDluSDB7gQz,222693,4,afrobeats
6zhfuaevbv2CGBmvLv11l6,Africa Money,Sidney Barima Oppong,6flAiqO3WySVk4w8xAEu6W,"Ghana Awake, Vol. 1",30,0.878,0.869,9,-5.286,0,0.274,0.226,0.0,0.037,0.882,139.96,audio_features,6zhfuaevbv2CGBmvLv11l6,spotify:track:6zhfuaevbv2CGBmvLv11l6,https://api.spotify.com/v1/tracks/6zhfuaevbv2CGBmvLv11l6,https://api.spotify.com/v1/audio-analysis/6zhfuaevbv2CGBmvLv11l6,283920,4,afrobeats
33qUqDe23SGvprJxf8YisA,I Sing Feat. Utter Once & Muyiwa,Victizzle,26ysY3T9kQzZGDsESHl7fS,In My World,23,0.699,0.788,8,-7.89,1,0.0591,0.00268,0.000934,0.451,0.8,121.956,audio_features,33qUqDe23SGvprJxf8YisA,spotify:track:33qUqDe23SGvprJxf8YisA,https://api.spotify.com/v1/tracks/33qUqDe23SGvprJxf8YisA,https://api.spotify.com/v1/audio-analysis/33qUqDe23SGvprJxf8YisA,296000,4,afrobeats
092PSCM3LlkiCatgTN0vrU,Oliver Twist,D'banj,5RCdjio4ASMQ8CFaSuAl6C,King Don Come,55,0.83,0.881,8,-5.706,1,0.0699,0.429,7.25e-06,0.126,0.866,125.021,audio_features,092PSCM3LlkiCatgTN0vrU,spotify:track:092PSCM3LlkiCatgTN0vrU,https://api.spotify.com/v1/tracks/092PSCM3LlkiCatgTN0vrU,https://api.spotify.com/v1/audio-analysis/092PSCM3LlkiCatgTN0vrU,237453,4,afrobeats
0dq8cqrAO0cLUuPKkAN6LC,Takeover,Kwamz & Flava,3RdldZQW8cYFLEDEH7haJe,Takeover,52,0.859,0.742,9,-5.675,0,0.0427,0.249,0.00181,0.13,0.914,127.982,audio_features,0dq8cqrAO0cLUuPKkAN6LC,spotify:track:0dq8cqrAO0cLUuPKkAN6LC,https://api.spotify.com/v1/tracks/0dq8cqrAO0cLUuPKkAN6LC,https://api.spotify.com/v1/audio-analysis/0dq8cqrAO0cLUuPKkAN6LC,178667,4,afrobeats
39USJOEHwUIgKzuU9tdanx,Johnny,Yemi Alade,7fKO99ryLDo8VocdtVvwZW,King of Queens,0,0.84,0.842,5,-2.641,0,0.231,0.2,6.95e-05,0.138,0.875,125.104,audio_features,39USJOEHwUIgKzuU9tdanx,spotify:track:39USJOEHwUIgKzuU9tdanx,https://api.spotify.com/v1/tracks/39USJOEHwUIgKzuU9tdanx,https://api.spotify.com/v1/audio-analysis/39USJOEHwUIgKzuU9tdanx,236013,4,afrobeats
6VAiSBmVmsCPtcx5K1wAp5,E No Easy Ft. J.Martins,P-Square,42IUN9kTPdUdI1kre6L7Wk,Danger,0,0.826,0.844,6,-4.115,0,0.135,0.529,0.0,0.0725,0.806,108.118,audio_features,6VAiSBmVmsCPtcx5K1wAp5,spotify:track:6VAiSBmVmsCPtcx5K1wAp5,https://api.spotify.com/v1/tracks/6VAiSBmVmsCPtcx5K1wAp5,https://api.spotify.com/v1/audio-analysis/6VAiSBmVmsCPtcx5K1wAp5,267427,4,afrobeats
6NeLjyLTlygTDu34MdolgQ,Antenna - UK Club Mix,Fuse ODG,374sWpAJsbZckf98df2jJJ,T.I.N.A.,52,0.787,0.937,10,-1.632,0,0.0488,0.0224,0.000101,0.0446,0.823,127.999,audio_features,6NeLjyLTlygTDu34MdolgQ,spotify:track:6NeLjyLTlygTDu34MdolgQ,https://api.spotify.com/v1/tracks/6NeLjyLTlygTDu34MdolgQ,https://api.spotify.com/v1/audio-analysis/6NeLjyLTlygTDu34MdolgQ,222750,4,afrobeats
6cTLhp8a39TClL2iqGpPVc,Ojuelegba,WizKid,3tVQdUvClmAT7URs9V3rsp,Ayo,62,0.644,0.748,9,-5.862,0,0.0349,0.146,0.000346,0.203,0.901,100.037,audio_features,6cTLhp8a39TClL2iqGpPVc,spotify:track:6cTLhp8a39TClL2iqGpPVc,https://api.spotify.com/v1/tracks/6cTLhp8a39TClL2iqGpPVc,https://api.spotify.com/v1/audio-analysis/6cTLhp8a39TClL2iqGpPVc,216243,4,afrobeats
7nMiGh0Dzr8kSjHGG1Umj0,Oliver Twist,D'banj,5RCdjio4ASMQ8CFaSuAl6C,Oliver Twist,45,0.829,0.895,8,-5.006,1,0.0754,0.423,8.45e-06,0.111,0.876,125.033,audio_features,7nMiGh0Dzr8kSjHGG1Umj0,spotify:track:7nMiGh0Dzr8kSjHGG1Umj0,https://api.spotify.com/v1/tracks/7nMiGh0Dzr8kSjHGG1Umj0,https://api.spotify.com/v1/audio-analysis/7nMiGh0Dzr8kSjHGG1Umj0,234893,4,afrobeats
4ou5xyFUJX4VwX76tw1qb1,Fall,DaVido,0Y3agQaa6g2r0YmHPOO9rh,Fall,65,0.928,0.675,5,-3.535,1,0.0566,0.379,0.0,0.0533,0.794,105.952,audio_features,4ou5xyFUJX4VwX76tw1qb1,spotify:track:4ou5xyFUJX4VwX76tw1qb1,https://api.spotify.com/v1/tracks/4ou5xyFUJX4VwX76tw1qb1,https://api.spotify.com/v1/audio-analysis/4ou5xyFUJX4VwX76tw1qb1,240000,4,afrobeats
7pN5xeBGywMaE5JLIJzZ6Q,Soweto Baby (feat. Wizkid & DJ Buckz),DJ Maphorisa,0mMqD2uqwvCjFvlzo6ayGi,Soweto Baby (feat. DJ Buckz & Wizkid),51,0.889,0.728,4,-6.995,0,0.141,0.292,4.09e-06,0.0748,0.767,120.016,audio_features,7pN5xeBGywMaE5JLIJzZ6Q,spotify:track:7pN5xeBGywMaE5JLIJzZ6Q,https://api.spotify.com/v1/tracks/7pN5xeBGywMaE5JLIJzZ6Q,https://api.spotify.com/v1/audio-analysis/7pN5xeBGywMaE5JLIJzZ6Q,258000,4,afrobeats
3FskQrDXcY24ur2fCvz35O,Ye,Burna Boy,3wcj11K77LjEY1PkEazffa,Outside,74,0.503,0.592,5,-5.923,0,0.444,0.0181,0.00014,0.169,0.344,201.85,audio_features,3FskQrDXcY24ur2fCvz35O,spotify:track:3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/tracks/3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/audio-analysis/3FskQrDXcY24ur2fCvz35O,231618,4,afrobeats
6U9jxxdQ6TNzjshIpwWMTf,Ma Lo,Tiwa Savage,1hNaHKp2Za5YdOAG0WnRbc,Sugarcane,58,0.788,0.721,11,-4.577,1,0.152,0.424,2.86e-06,0.0897,0.653,105.23,audio_features,6U9jxxdQ6TNzjshIpwWMTf,spotify:track:6U9jxxdQ6TNzjshIpwWMTf,https://api.spotify.com/v1/tracks/6U9jxxdQ6TNzjshIpwWMTf,https://api.spotify.com/v1/audio-analysis/6U9jxxdQ6TNzjshIpwWMTf,182857,4,afrobeats
4VmIqdbPsBUMAxCf2nnLD3,Fela In Versace,AKA,1QIghPIrXQQ22G1yNtAKFX,Touch My Blood,48,0.891,0.586,0,-7.17,1,0.102,0.028,0.0,0.0863,0.594,93.953,audio_features,4VmIqdbPsBUMAxCf2nnLD3,spotify:track:4VmIqdbPsBUMAxCf2nnLD3,https://api.spotify.com/v1/tracks/4VmIqdbPsBUMAxCf2nnLD3,https://api.spotify.com/v1/audio-analysis/4VmIqdbPsBUMAxCf2nnLD3,328085,4,afrobeats
0OM22PfCgB0WluYhP89iJP,Mad Over You,Runtown,6mMtnxEQkYoY5FfJIQ9Rhb,Runtown Hits Vol.1,0,0.843,0.548,4,-5.209,0,0.0477,0.433,8.34e-05,0.109,0.811,107.044,audio_features,0OM22PfCgB0WluYhP89iJP,spotify:track:0OM22PfCgB0WluYhP89iJP,https://api.spotify.com/v1/tracks/0OM22PfCgB0WluYhP89iJP,https://api.spotify.com/v1/audio-analysis/0OM22PfCgB0WluYhP89iJP,216059,4,afrobeats
1KpBtWSI9dlv0RjtzvF1BD,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",StarBoy,6w2IGYYbcQENdjdjU2IFo4,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",68,0.841,0.644,9,-3.284,0,0.083,0.594,0.00402,0.142,0.881,108.003,audio_features,1KpBtWSI9dlv0RjtzvF1BD,spotify:track:1KpBtWSI9dlv0RjtzvF1BD,https://api.spotify.com/v1/tracks/1KpBtWSI9dlv0RjtzvF1BD,https://api.spotify.com/v1/audio-analysis/1KpBtWSI9dlv0RjtzvF1BD,255608,4,afrobeats
1QzELPNi43SmpKuLPPdkNk,Drogba (Joanna),Afro B,7oMRcCu0OYSCtCyS3P37iC,Drogba (Joanna),50,0.966,0.633,2,-6.392,1,0.101,0.0206,4.06e-06,0.0715,0.767,108.011,audio_features,1QzELPNi43SmpKuLPPdkNk,spotify:track:1QzELPNi43SmpKuLPPdkNk,https://api.spotify.com/v1/tracks/1QzELPNi43SmpKuLPPdkNk,https://api.spotify.com/v1/audio-analysis/1QzELPNi43SmpKuLPPdkNk,199000,4,afrobeats
5MAScTGPHzWAeivPjpATa9,"My Woman, My Everything (feat. Wandecoal)",Patoranking,2hKQc001G7ggs3ZyxMdkGq,"My Woman, My Everything (feat. Wandecoal) - Single",58,0.902,0.845,11,-2.695,1,0.0644,0.0438,0.0,0.0867,0.625,112.005,audio_features,5MAScTGPHzWAeivPjpATa9,spotify:track:5MAScTGPHzWAeivPjpATa9,https://api.spotify.com/v1/tracks/5MAScTGPHzWAeivPjpATa9,https://api.spotify.com/v1/audio-analysis/5MAScTGPHzWAeivPjpATa9,233718,4,afrobeats
1090OWoP6JTpYAaSSEBvGy,Kontrol,Maleek Berry,520qA5VGL9iI0SbmEnTVNg,Kontrol,68,0.868,0.521,1,-6.902,0,0.0512,0.281,6.36e-05,0.0992,0.886,113.993,audio_features,1090OWoP6JTpYAaSSEBvGy,spotify:track:1090OWoP6JTpYAaSSEBvGy,https://api.spotify.com/v1/tracks/1090OWoP6JTpYAaSSEBvGy,https://api.spotify.com/v1/audio-analysis/1090OWoP6JTpYAaSSEBvGy,206316,4,afrobeats
0B1X6jlzNv6rUWmdDBOG9S,Collabo,P-Square,42IUN9kTPdUdI1kre6L7Wk,Double Trouble,56,0.58,0.903,11,-4.564,1,0.0773,0.353,6.98e-06,0.0957,0.927,194.828,audio_features,0B1X6jlzNv6rUWmdDBOG9S,spotify:track:0B1X6jlzNv6rUWmdDBOG9S,https://api.spotify.com/v1/tracks/0B1X6jlzNv6rUWmdDBOG9S,https://api.spotify.com/v1/audio-analysis/0B1X6jlzNv6rUWmdDBOG9S,223500,3,afrobeats
54MONNKu7yBK7w9LBVQ7vx,Askamaya,Teni,3ukrG1BmfEiuo0KDj8YTTS,Askamaya,0,0.816,0.778,9,-2.702,0,0.0622,0.068,5.47e-06,0.0833,0.726,116.038,audio_features,54MONNKu7yBK7w9LBVQ7vx,spotify:track:54MONNKu7yBK7w9LBVQ7vx,https://api.spotify.com/v1/tracks/54MONNKu7yBK7w9LBVQ7vx,https://api.spotify.com/v1/audio-analysis/54MONNKu7yBK7w9LBVQ7vx,175961,4,afrobeats
3p6qboOOnpvMHzKu1PTBCC,Sura Yako,Sauti Sol,4Rj9lQm9oSiMlirgpsM6eo,Kenya Awake Vol 1,39,0.366,0.952,9,-4.281,0,0.222,0.466,0.0,0.084,0.799,180.057,audio_features,3p6qboOOnpvMHzKu1PTBCC,spotify:track:3p6qboOOnpvMHzKu1PTBCC,https://api.spotify.com/v1/tracks/3p6qboOOnpvMHzKu1PTBCC,https://api.spotify.com/v1/audio-analysis/3p6qboOOnpvMHzKu1PTBCC,238187,3,afrobeats
02KGBPy9mVdvo4dPXxt3h5,Baby,Joeboy,1XavfPKBpNjkOfxHINlMHF,Baby,0,0.785,0.806,11,-5.34,1,0.0558,0.142,0.000285,0.147,0.539,105.001,audio_features,02KGBPy9mVdvo4dPXxt3h5,spotify:track:02KGBPy9mVdvo4dPXxt3h5,https://api.spotify.com/v1/tracks/02KGBPy9mVdvo4dPXxt3h5,https://api.spotify.com/v1/audio-analysis/02KGBPy9mVdvo4dPXxt3h5,165448,4,afrobeats
1AVVencV5yF6KzISmmjUbg,Ghana Bounce,Ajebutter22,36gl2NBJNRaQakdS4fTKGW,What Happens in Lagos,52,0.805,0.492,8,-9.283,1,0.236,0.351,5.65e-06,0.111,0.647,94.046,audio_features,1AVVencV5yF6KzISmmjUbg,spotify:track:1AVVencV5yF6KzISmmjUbg,https://api.spotify.com/v1/tracks/1AVVencV5yF6KzISmmjUbg,https://api.spotify.com/v1/audio-analysis/1AVVencV5yF6KzISmmjUbg,225384,4,afrobeats
0SjQBdIddPvKSWxr8vk6QX,Dumebi,Rema,46pWGuE3dSwY3bMMXGBvVS,Rema,70,0.923,0.657,3,-5.173,0,0.0605,0.199,0.00407,0.108,0.734,110.015,audio_features,0SjQBdIddPvKSWxr8vk6QX,spotify:track:0SjQBdIddPvKSWxr8vk6QX,https://api.spotify.com/v1/tracks/0SjQBdIddPvKSWxr8vk6QX,https://api.spotify.com/v1/audio-analysis/0SjQBdIddPvKSWxr8vk6QX,179775,4,afrobeats
5HqngsF3BE19077Ilnw7N5,Case,Teni,3ukrG1BmfEiuo0KDj8YTTS,Case,56,0.81,0.638,8,-4.778,1,0.0398,0.358,0.0,0.211,0.778,102.003,audio_features,5HqngsF3BE19077Ilnw7N5,spotify:track:5HqngsF3BE19077Ilnw7N5,https://api.spotify.com/v1/tracks/5HqngsF3BE19077Ilnw7N5,https://api.spotify.com/v1/audio-analysis/5HqngsF3BE19077Ilnw7N5,202449,4,afrobeats
7ytYzBHkEhgF8RPWjCITEB,Wololo,Babes Wodumo,3jfVtv9mWfW0c5b3Fx440e,Wololo,0,0.895,0.751,1,-6.373,0,0.0588,0.000294,0.0032,0.0524,0.768,126.053,audio_features,7ytYzBHkEhgF8RPWjCITEB,spotify:track:7ytYzBHkEhgF8RPWjCITEB,https://api.spotify.com/v1/tracks/7ytYzBHkEhgF8RPWjCITEB,https://api.spotify.com/v1/audio-analysis/7ytYzBHkEhgF8RPWjCITEB,390373,4,afrobeats
0ZaMQuEmdsGaKQOXtiqrHn,Yes/No,Banky W.,1c61yiH4iYE7cHtjAYSUu3,R & BW,11,0.534,0.627,11,-5.526,1,0.0745,0.23,1.35e-05,0.127,0.781,128.796,audio_features,0ZaMQuEmdsGaKQOXtiqrHn,spotify:track:0ZaMQuEmdsGaKQOXtiqrHn,https://api.spotify.com/v1/tracks/0ZaMQuEmdsGaKQOXtiqrHn,https://api.spotify.com/v1/audio-analysis/0ZaMQuEmdsGaKQOXtiqrHn,247433,5,afrobeats
2vaVwhktMuNE2jcM2j1RxJ,Your Eyes (feat. Shekhinah),Black Coffee,6wMr4zKPrrR0UVz08WtUWc,Your Eyes (feat. Shekhinah),0,0.589,0.531,5,-9.225,0,0.0372,0.0231,5.45e-06,0.12,0.284,101.986,audio_features,2vaVwhktMuNE2jcM2j1RxJ,spotify:track:2vaVwhktMuNE2jcM2j1RxJ,https://api.spotify.com/v1/tracks/2vaVwhktMuNE2jcM2j1RxJ,https://api.spotify.com/v1/audio-analysis/2vaVwhktMuNE2jcM2j1RxJ,250175,4,afrobeats
3QjuJWCHmzJi8w3o6AT1Fq,Deja Vu,Burna Boy,3wcj11K77LjEY1PkEazffa,Deja Vu,48,0.664,0.591,9,-8.082,1,0.234,0.0114,4.62e-06,0.104,0.207,67.45,audio_features,3QjuJWCHmzJi8w3o6AT1Fq,spotify:track:3QjuJWCHmzJi8w3o6AT1Fq,https://api.spotify.com/v1/tracks/3QjuJWCHmzJi8w3o6AT1Fq,https://api.spotify.com/v1/audio-analysis/3QjuJWCHmzJi8w3o6AT1Fq,208875,3,afrobeats
4A9say7qoHC3LJTFtK77CY,Caracara,K.O,3ilw3NJXRWd153LIBsme1z,Skhanda Republic,43,0.791,0.67,4,-6.175,1,0.0703,0.0321,0.0,0.18,0.317,94.992,audio_features,4A9say7qoHC3LJTFtK77CY,spotify:track:4A9say7qoHC3LJTFtK77CY,https://api.spotify.com/v1/tracks/4A9say7qoHC3LJTFtK77CY,https://api.spotify.com/v1/audio-analysis/4A9say7qoHC3LJTFtK77CY,226321,4,afrobeats
6sAukzDGVFKv3Z6dF3pU9X,Vamos Ficar por Aqui,C4 Pedro,5IccCciXwIjKPROLcD1Qao,King Ckwa,51,0.569,0.805,2,-4.947,0,0.134,0.225,1.17e-06,0.302,0.411,180.016,audio_features,6sAukzDGVFKv3Z6dF3pU9X,spotify:track:6sAukzDGVFKv3Z6dF3pU9X,https://api.spotify.com/v1/tracks/6sAukzDGVFKv3Z6dF3pU9X,https://api.spotify.com/v1/audio-analysis/6sAukzDGVFKv3Z6dF3pU9X,220360,4,afrobeats
5DJjnxVywFh45hCyy57PUZ,Windeck,Cabo Snoop,0dByeNtLKHC3aWwoXprWHC,Bluetooth,35,0.804,0.858,9,-5.042,0,0.524,0.269,0.0,0.137,0.185,129.898,audio_features,5DJjnxVywFh45hCyy57PUZ,spotify:track:5DJjnxVywFh45hCyy57PUZ,https://api.spotify.com/v1/tracks/5DJjnxVywFh45hCyy57PUZ,https://api.spotify.com/v1/audio-analysis/5DJjnxVywFh45hCyy57PUZ,212924,4,afrobeats
