track_uri,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
1djCgiQcqe5JnZS61KYNpD,Level Up (Twice As Tall) [feat. Youssou N'Dour],0.518,0.326,0.0,-12.628,1.0,0.371,0.526,0.0,0.544,0.366,85.928,audio_features,1djCgiQcqe5JnZS61KYNpD,spotify:track:1djCgiQcqe5JnZS61KYNpD,https://api.spotify.com/v1/tracks/1djCgiQcqe5JnZS61KYNpD,https://api.spotify.com/v1/audio-analysis/1djCgiQcqe5JnZS61KYNpD,268760.0,4.0,afrobeats
4TmZxPK1BbFQtPR2zmbhQN,Tattoo,0.633,0.477,5.0,-9.676,1.0,0.105,0.427,0.0,0.11,0.384,94.748,audio_features,4TmZxPK1BbFQtPR2zmbhQN,spotify:track:4TmZxPK1BbFQtPR2zmbhQN,https://api.spotify.com/v1/tracks/4TmZxPK1BbFQtPR2zmbhQN,https://api.spotify.com/v1/audio-analysis/4TmZxPK1BbFQtPR2zmbhQN,173053.0,4.0,afrobeats
0X6KeoX1HANrLI20m4Hc1V,Comma,0.909,0.617,8.0,-6.455,1.0,0.0983,0.0133,0.00147,0.101,0.488,114.038,audio_features,0X6KeoX1HANrLI20m4Hc1V,spotify:track:0X6KeoX1HANrLI20m4Hc1V,https://api.spotify.com/v1/tracks/0X6KeoX1HANrLI20m4Hc1V,https://api.spotify.com/v1/audio-analysis/0X6KeoX1HANrLI20m4Hc1V,170880.0,4.0,afrobeats
2w6pza5baYSD1kVfBAxwJ3,Lagbaja,0.579,0.754,5.0,-4.325,0.0,0.294,0.442,1.34e-05,0.0989,0.47,133.586,audio_features,2w6pza5baYSD1kVfBAxwJ3,spotify:track:2w6pza5baYSD1kVfBAxwJ3,https://api.spotify.com/v1/tracks/2w6pza5baYSD1kVfBAxwJ3,https://api.spotify.com/v1/audio-analysis/2w6pza5baYSD1kVfBAxwJ3,144405.0,3.0,afrobeats
0P8FdjOB2OYAO6mmnoMJmE,Ada,0.711,0.752,7.0,-4.052,1.0,0.201,0.245,0.000153,0.0664,0.956,175.045,audio_features,0P8FdjOB2OYAO6mmnoMJmE,spotify:track:0P8FdjOB2OYAO6mmnoMJmE,https://api.spotify.com/v1/tracks/0P8FdjOB2OYAO6mmnoMJmE,https://api.spotify.com/v1/audio-analysis/0P8FdjOB2OYAO6mmnoMJmE,149744.0,3.0,afrobeats
6VMwrNQPmy3lHbuoHBTAO0,Of Lala,0.796,0.889,2.0,-6.179,1.0,0.0804,0.349,0.0,0.149,0.569,120.996,audio_features,6VMwrNQPmy3lHbuoHBTAO0,spotify:track:6VMwrNQPmy3lHbuoHBTAO0,https://api.spotify.com/v1/tracks/6VMwrNQPmy3lHbuoHBTAO0,https://api.spotify.com/v1/audio-analysis/6VMwrNQPmy3lHbuoHBTAO0,187585.0,4.0,afrobeats
5jD2hbhWwA9EMBX9A4j1sY,Roju,0.75,0.699,0.0,-4.122,0.0,0.0592,0.506,0.00583,0.296,0.814,93.999,audio_features,5jD2hbhWwA9EMBX9A4j1sY,spotify:track:5jD2hbhWwA9EMBX9A4j1sY,https://api.spotify.com/v1/tracks/5jD2hbhWwA9EMBX9A4j1sY,https://api.spotify.com/v1/audio-analysis/5jD2hbhWwA9EMBX9A4j1sY,198000.0,4.0,afrobeats
1bKhbFn3isNTQR9dU0sWqL,Wonderful,0.814,0.632,11.0,-5.768,1.0,0.0499,0.0362,0.00424,0.0966,0.52,118.954,audio_features,1bKhbFn3isNTQR9dU0sWqL,spotify:track:1bKhbFn3isNTQR9dU0sWqL,https://api.spotify.com/v1/tracks/1bKhbFn3isNTQR9dU0sWqL,https://api.spotify.com/v1/audio-analysis/1bKhbFn3isNTQR9dU0sWqL,213374.0,4.0,afrobeats
2rcH25kgOyS0cQbtiMkhQw,Duduke,0.781,0.656,3.0,-4.105,1.0,0.106,0.552,5.18e-05,0.131,0.595,96.083,audio_features,2rcH25kgOyS0cQbtiMkhQw,spotify:track:2rcH25kgOyS0cQbtiMkhQw,https://api.spotify.com/v1/tracks/2rcH25kgOyS0cQbtiMkhQw,https://api.spotify.com/v1/audio-analysis/2rcH25kgOyS0cQbtiMkhQw,172000.0,4.0,afrobeats
6vqCqbB4qcc89twAHCQo3S,Today,0.732,0.729,5.0,-5.836,0.0,0.116,0.12,0.00617,0.106,0.661,114.904,audio_features,6vqCqbB4qcc89twAHCQo3S,spotify:track:6vqCqbB4qcc89twAHCQo3S,https://api.spotify.com/v1/tracks/6vqCqbB4qcc89twAHCQo3S,https://api.spotify.com/v1/audio-analysis/6vqCqbB4qcc89twAHCQo3S,201221.0,4.0,afrobeats
5f4H93KNNXqNISpqhuJ2rU,What Type Of Dance,0.91,0.741,1.0,-6.177,0.0,0.0797,0.114,3.92e-05,0.133,0.648,125.056,audio_features,5f4H93KNNXqNISpqhuJ2rU,spotify:track:5f4H93KNNXqNISpqhuJ2rU,https://api.spotify.com/v1/tracks/5f4H93KNNXqNISpqhuJ2rU,https://api.spotify.com/v1/audio-analysis/5f4H93KNNXqNISpqhuJ2rU,193985.0,4.0,afrobeats
63MDlT75I1QKngHOVjvuTk,Everytime,0.778,0.717,6.0,-3.151,0.0,0.128,0.224,0.0,0.119,0.458,100.043,audio_features,63MDlT75I1QKngHOVjvuTk,spotify:track:63MDlT75I1QKngHOVjvuTk,https://api.spotify.com/v1/tracks/63MDlT75I1QKngHOVjvuTk,https://api.spotify.com/v1/audio-analysis/63MDlT75I1QKngHOVjvuTk,200400.0,4.0,afrobeats
434baZo99jvOx6y6oFeQZQ,Tsunami (feat. Davido),0.696,0.618,6.0,-6.696,1.0,0.197,0.166,0.0,0.108,0.812,115.019,audio_features,434baZo99jvOx6y6oFeQZQ,spotify:track:434baZo99jvOx6y6oFeQZQ,https://api.spotify.com/v1/tracks/434baZo99jvOx6y6oFeQZQ,https://api.spotify.com/v1/audio-analysis/434baZo99jvOx6y6oFeQZQ,208695.0,4.0,afrobeats
04QTmCTsaVjcGaoxj8rSjE,Know Your Worth (feat. Davido & Tems),0.819,0.744,9.0,-6.826,0.0,0.0799,0.0133,0.00177,0.0995,0.665,102.995,audio_features,04QTmCTsaVjcGaoxj8rSjE,spotify:track:04QTmCTsaVjcGaoxj8rSjE,https://api.spotify.com/v1/tracks/04QTmCTsaVjcGaoxj8rSjE,https://api.spotify.com/v1/audio-analysis/04QTmCTsaVjcGaoxj8rSjE,191068.0,4.0,afrobeats
6IcQeazUjwaO0N7kaEsQZl,Falila,0.621,0.888,8.0,-4.869,0.0,0.169,0.34,0.0,0.0939,0.776,94.937,audio_features,6IcQeazUjwaO0N7kaEsQZl,spotify:track:6IcQeazUjwaO0N7kaEsQZl,https://api.spotify.com/v1/tracks/6IcQeazUjwaO0N7kaEsQZl,https://api.spotify.com/v1/audio-analysis/6IcQeazUjwaO0N7kaEsQZl,231578.0,4.0,afrobeats
2RaHreAi8lXvQOM0prMvXT,Bad Influence,0.831,0.388,0.0,-14.52,0.0,0.234,0.507,0.242,0.122,0.777,96.951,audio_features,2RaHreAi8lXvQOM0prMvXT,spotify:track:2RaHreAi8lXvQOM0prMvXT,https://api.spotify.com/v1/tracks/2RaHreAi8lXvQOM0prMvXT,https://api.spotify.com/v1/audio-analysis/2RaHreAi8lXvQOM0prMvXT,138653.0,4.0,afrobeats
5JayOLFuofunaBCIjissQL,Dangerous Love,0.583,0.776,8.0,-5.102,0.0,0.121,0.153,1.08e-06,0.136,0.643,193.936,audio_features,5JayOLFuofunaBCIjissQL,spotify:track:5JayOLFuofunaBCIjissQL,https://api.spotify.com/v1/tracks/5JayOLFuofunaBCIjissQL,https://api.spotify.com/v1/audio-analysis/5JayOLFuofunaBCIjissQL,194587.0,4.0,afrobeats
5SMKa6EVTFltVoZlNcKMYM,Simple Things [Feat. Tory Lanez & Rema],0.641,0.623,11.0,-6.117,1.0,0.066,0.00125,1.27e-06,0.205,0.398,104.392,audio_features,5SMKa6EVTFltVoZlNcKMYM,spotify:track:5SMKa6EVTFltVoZlNcKMYM,https://api.spotify.com/v1/tracks/5SMKa6EVTFltVoZlNcKMYM,https://api.spotify.com/v1/audio-analysis/5SMKa6EVTFltVoZlNcKMYM,214406.0,4.0,afrobeats
65A0X8yvDePpK87G0vy38j,Kiss & Tell,0.793,0.789,2.0,-4.834,1.0,0.0732,0.188,0.0,0.333,0.925,102.996,audio_features,65A0X8yvDePpK87G0vy38j,spotify:track:65A0X8yvDePpK87G0vy38j,https://api.spotify.com/v1/tracks/65A0X8yvDePpK87G0vy38j,https://api.spotify.com/v1/audio-analysis/65A0X8yvDePpK87G0vy38j,230816.0,4.0,afrobeats
4v5tGU4iRmYXxcEYAtA37H,Naughty Girl,0.825,0.846,9.0,-6.44,0.0,0.0559,0.00768,0.146,0.256,0.843,127.969,audio_features,4v5tGU4iRmYXxcEYAtA37H,spotify:track:4v5tGU4iRmYXxcEYAtA37H,https://api.spotify.com/v1/tracks/4v5tGU4iRmYXxcEYAtA37H,https://api.spotify.com/v1/audio-analysis/4v5tGU4iRmYXxcEYAtA37H,165473.0,4.0,afrobeats
0G6mkL7Qenh7YYWPuorN3A,Of Lagos,0.896,0.735,10.0,-5.248,1.0,0.0622,0.0965,0.0,0.0735,0.674,113.024,audio_features,0G6mkL7Qenh7YYWPuorN3A,spotify:track:0G6mkL7Qenh7YYWPuorN3A,https://api.spotify.com/v1/tracks/0G6mkL7Qenh7YYWPuorN3A,https://api.spotify.com/v1/audio-analysis/0G6mkL7Qenh7YYWPuorN3A,165721.0,4.0,afrobeats
7uYlhH5KDd860X7JQPXWp8,Equipment,0.811,0.775,11.0,-5.309,0.0,0.0536,0.316,0.0,0.0938,0.815,112.006,audio_features,7uYlhH5KDd860X7JQPXWp8,spotify:track:7uYlhH5KDd860X7JQPXWp8,https://api.spotify.com/v1/tracks/7uYlhH5KDd860X7JQPXWp8,https://api.spotify.com/v1/audio-analysis/7uYlhH5KDd860X7JQPXWp8,190820.0,4.0,afrobeats
7aMI3W4ZCeTe6Ehw17SCAr,Born to Win,0.743,0.671,11.0,-3.948,1.0,0.239,0.399,8.57e-06,0.0932,0.83,191.97,audio_features,7aMI3W4ZCeTe6Ehw17SCAr,spotify:track:7aMI3W4ZCeTe6Ehw17SCAr,https://api.spotify.com/v1/tracks/7aMI3W4ZCeTe6Ehw17SCAr,https://api.spotify.com/v1/audio-analysis/7aMI3W4ZCeTe6Ehw17SCAr,173841.0,4.0,afrobeats
5lAOltJO0aw2FUP5Use4cD,Baby I'm Jealous,0.667,0.442,1.0,-7.069,0.0,0.291,0.148,0.0,0.102,0.526,107.092,audio_features,5lAOltJO0aw2FUP5Use4cD,spotify:track:5lAOltJO0aw2FUP5Use4cD,https://api.spotify.com/v1/tracks/5lAOltJO0aw2FUP5Use4cD,https://api.spotify.com/v1/audio-analysis/5lAOltJO0aw2FUP5Use4cD,150000.0,4.0,afrobeats
2YmAKIgmYmoFBKrCLEbWKU,Hook,0.872,0.808,9.0,-6.72,0.0,0.127,0.112,0.000822,0.0831,0.95,111.982,audio_features,2YmAKIgmYmoFBKrCLEbWKU,spotify:track:2YmAKIgmYmoFBKrCLEbWKU,https://api.spotify.com/v1/tracks/2YmAKIgmYmoFBKrCLEbWKU,https://api.spotify.com/v1/audio-analysis/2YmAKIgmYmoFBKrCLEbWKU,156000.0,4.0,afrobeats
0ITGSVp0lsouwswpH5iRaE,Hold On,0.71,0.581,0.0,-5.899,1.0,0.144,0.438,1.11e-05,0.135,0.762,104.263,audio_features,0ITGSVp0lsouwswpH5iRaE,spotify:track:0ITGSVp0lsouwswpH5iRaE,https://api.spotify.com/v1/tracks/0ITGSVp0lsouwswpH5iRaE,https://api.spotify.com/v1/audio-analysis/0ITGSVp0lsouwswpH5iRaE,147644.0,4.0,afrobeats
28QpG4RmYhxq2YxjmQ06Ch,Ginger Me,0.567,0.577,8.0,-7.833,0.0,0.134,0.134,0.000397,0.145,0.719,200.008,audio_features,28QpG4RmYhxq2YxjmQ06Ch,spotify:track:28QpG4RmYhxq2YxjmQ06Ch,https://api.spotify.com/v1/tracks/28QpG4RmYhxq2YxjmQ06Ch,https://api.spotify.com/v1/audio-analysis/28QpG4RmYhxq2YxjmQ06Ch,205893.0,5.0,afrobeats
2AUkfEsLIXq3aL0zMWRS7P,MJ Remix - Remix,0.848,0.641,9.0,-3.178,1.0,0.121,0.111,0.000396,0.135,0.666,114.979,audio_features,2AUkfEsLIXq3aL0zMWRS7P,spotify:track:2AUkfEsLIXq3aL0zMWRS7P,https://api.spotify.com/v1/tracks/2AUkfEsLIXq3aL0zMWRS7P,https://api.spotify.com/v1/audio-analysis/2AUkfEsLIXq3aL0zMWRS7P,189910.0,4.0,afrobeats
6buKvHjEDHhPgDvosjtsbv,Eru,0.802,0.831,5.0,-5.482,0.0,0.0545,0.191,0.098,0.0781,0.843,117.962,audio_features,6buKvHjEDHhPgDvosjtsbv,spotify:track:6buKvHjEDHhPgDvosjtsbv,https://api.spotify.com/v1/tracks/6buKvHjEDHhPgDvosjtsbv,https://api.spotify.com/v1/audio-analysis/6buKvHjEDHhPgDvosjtsbv,183353.0,4.0,afrobeats
6wAdi6IHkeXIa4KZ8VFVh7,Chek,0.84,0.679,11.0,-4.535,0.0,0.0508,0.0718,0.000292,0.0811,0.942,118.037,audio_features,6wAdi6IHkeXIa4KZ8VFVh7,spotify:track:6wAdi6IHkeXIa4KZ8VFVh7,https://api.spotify.com/v1/tracks/6wAdi6IHkeXIa4KZ8VFVh7,https://api.spotify.com/v1/audio-analysis/6wAdi6IHkeXIa4KZ8VFVh7,186000.0,4.0,afrobeats
7MtpW10epOD3sUtURL5ZDu,Nobody,0.707,0.866,6.0,-3.612,0.0,0.0354,0.251,2.5e-06,0.263,0.768,108.053,audio_features,7MtpW10epOD3sUtURL5ZDu,spotify:track:7MtpW10epOD3sUtURL5ZDu,https://api.spotify.com/v1/tracks/7MtpW10epOD3sUtURL5ZDu,https://api.spotify.com/v1/audio-analysis/7MtpW10epOD3sUtURL5ZDu,145860.0,4.0,afrobeats
18AcnxIYCOCNtXlla4WMBY,The Matter (feat. Papisnoop),0.782,0.86,4.0,-4.736,0.0,0.226,0.199,0.0,0.109,0.514,123.066,audio_features,18AcnxIYCOCNtXlla4WMBY,spotify:track:18AcnxIYCOCNtXlla4WMBY,https://api.spotify.com/v1/tracks/18AcnxIYCOCNtXlla4WMBY,https://api.spotify.com/v1/audio-analysis/18AcnxIYCOCNtXlla4WMBY,150626.0,4.0,afrobeats
2vigXYjUTibnlYzMFDzDQD,Woman,0.898,0.814,1.0,-5.145,0.0,0.0714,0.0294,1.31e-05,0.0649,0.711,104.051,audio_features,2vigXYjUTibnlYzMFDzDQD,spotify:track:2vigXYjUTibnlYzMFDzDQD,https://api.spotify.com/v1/tracks/2vigXYjUTibnlYzMFDzDQD,https://api.spotify.com/v1/audio-analysis/2vigXYjUTibnlYzMFDzDQD,223992.0,4.0,afrobeats
50jroqJUhK3dyipGToAE5W,Jerusalema,0.882,0.467,1.0,-7.5,1.0,0.0513,0.0222,1.09e-05,0.0618,0.84,124.015,audio_features,50jroqJUhK3dyipGToAE5W,spotify:track:50jroqJUhK3dyipGToAE5W,https://api.spotify.com/v1/tracks/50jroqJUhK3dyipGToAE5W,https://api.spotify.com/v1/audio-analysis/50jroqJUhK3dyipGToAE5W,342662.0,4.0,afrobeats
51trdVTGB18HFEsb8dEzq1,Lenu - Remix,0.784,0.552,6.0,-4.44,0.0,0.143,0.678,0.00113,0.112,0.54,112.923,audio_features,51trdVTGB18HFEsb8dEzq1,spotify:track:51trdVTGB18HFEsb8dEzq1,https://api.spotify.com/v1/tracks/51trdVTGB18HFEsb8dEzq1,https://api.spotify.com/v1/audio-analysis/51trdVTGB18HFEsb8dEzq1,213267.0,4.0,afrobeats
4I2a8bf6aQoNOOJ6B7rI8h,Banger,0.764,0.732,2.0,-4.64,1.0,0.0666,0.332,5.12e-06,0.22,0.423,104.102,audio_features,4I2a8bf6aQoNOOJ6B7rI8h,spotify:track:4I2a8bf6aQoNOOJ6B7rI8h,https://api.spotify.com/v1/tracks/4I2a8bf6aQoNOOJ6B7rI8h,https://api.spotify.com/v1/audio-analysis/4I2a8bf6aQoNOOJ6B7rI8h,182779.0,4.0,afrobeats
1NyHjGLDvRk7BhAqqhNH1d,Bop Daddy,0.933,0.577,1.0,-6.973,1.0,0.326,0.134,0.00525,0.119,0.806,105.061,audio_features,1NyHjGLDvRk7BhAqqhNH1d,spotify:track:1NyHjGLDvRk7BhAqqhNH1d,https://api.spotify.com/v1/tracks/1NyHjGLDvRk7BhAqqhNH1d,https://api.spotify.com/v1/audio-analysis/1NyHjGLDvRk7BhAqqhNH1d,215987.0,4.0,afrobeats
0AR4SnxRpOGiDaNdi1Vgli,Fine Wine & Hennessy,0.742,0.416,6.0,-7.248,0.0,0.271,0.000972,0.0,0.0688,0.692,67.302,audio_features,0AR4SnxRpOGiDaNdi1Vgli,spotify:track:0AR4SnxRpOGiDaNdi1Vgli,https://api.spotify.com/v1/tracks/0AR4SnxRpOGiDaNdi1Vgli,https://api.spotify.com/v1/audio-analysis/0AR4SnxRpOGiDaNdi1Vgli,190588.0,5.0,afrobeats
4xsXHVpEDYtUCniTqEebI4,Beamer (Bad Boys),0.663,0.657,10.0,-5.285,0.0,0.185,0.0549,0.0,0.0856,0.481,129.322,audio_features,4xsXHVpEDYtUCniTqEebI4,spotify:track:4xsXHVpEDYtUCniTqEebI4,https://api.spotify.com/v1/tracks/4xsXHVpEDYtUCniTqEebI4,https://api.spotify.com/v1/audio-analysis/4xsXHVpEDYtUCniTqEebI4,192598.0,3.0,afrobeats
2fu4D1jrlwF1go7S2Fr3qD,AWAY,0.728,0.711,1.0,-8.315,0.0,0.187,0.228,0.288,0.0923,0.712,104.849,audio_features,2fu4D1jrlwF1go7S2Fr3qD,spotify:track:2fu4D1jrlwF1go7S2Fr3qD,https://api.spotify.com/v1/tracks/2fu4D1jrlwF1go7S2Fr3qD,https://api.spotify.com/v1/audio-analysis/2fu4D1jrlwF1go7S2Fr3qD,164571.0,4.0,afrobeats
1FgJkHwXlg6pzYdueugvzB,Again,0.796,0.384,1.0,-10.201,0.0,0.237,0.693,0.0,0.1,0.556,95.669,audio_features,1FgJkHwXlg6pzYdueugvzB,spotify:track:1FgJkHwXlg6pzYdueugvzB,https://api.spotify.com/v1/tracks/1FgJkHwXlg6pzYdueugvzB,https://api.spotify.com/v1/audio-analysis/1FgJkHwXlg6pzYdueugvzB,154960.0,4.0,afrobeats
3VqCsVD7KaKSKEPYco4P8S,Boyz,0.8,0.841,10.0,-3.771,0.0,0.073,0.355,0.000694,0.0784,0.711,100.0,audio_features,3VqCsVD7KaKSKEPYco4P8S,spotify:track:3VqCsVD7KaKSKEPYco4P8S,https://api.spotify.com/v1/tracks/3VqCsVD7KaKSKEPYco4P8S,https://api.spotify.com/v1/audio-analysis/3VqCsVD7KaKSKEPYco4P8S,214000.0,4.0,afrobeats
0Tfeagn4SfS9qWtxOJEcVC,Call,0.761,0.633,0.0,-6.319,1.0,0.0409,0.391,0.00162,0.101,0.712,100.005,audio_features,0Tfeagn4SfS9qWtxOJEcVC,spotify:track:0Tfeagn4SfS9qWtxOJEcVC,https://api.spotify.com/v1/tracks/0Tfeagn4SfS9qWtxOJEcVC,https://api.spotify.com/v1/audio-analysis/0Tfeagn4SfS9qWtxOJEcVC,165014.0,4.0,afrobeats
4uymHeRBJvsddazIEwuDLb,Mafa Mafa,0.759,0.879,7.0,-2.415,1.0,0.234,0.234,9.85e-06,0.378,0.574,120.933,audio_features,4uymHeRBJvsddazIEwuDLb,spotify:track:4uymHeRBJvsddazIEwuDLb,https://api.spotify.com/v1/tracks/4uymHeRBJvsddazIEwuDLb,https://api.spotify.com/v1/audio-analysis/4uymHeRBJvsddazIEwuDLb,161724.0,4.0,afrobeats
6GmTXIzJCOhcUcSmndeQFt,Aye,0.753,0.815,11.0,-5.421,1.0,0.0474,0.0222,0.00679,0.101,0.747,122.979,audio_features,6GmTXIzJCOhcUcSmndeQFt,spotify:track:6GmTXIzJCOhcUcSmndeQFt,https://api.spotify.com/v1/tracks/6GmTXIzJCOhcUcSmndeQFt,https://api.spotify.com/v1/audio-analysis/6GmTXIzJCOhcUcSmndeQFt,183669.0,4.0,afrobeats
6IhzWbK4gjgpfEnIm9KKew,Mingle,0.738,0.858,5.0,-5.908,1.0,0.0529,0.0423,0.165,0.446,0.346,105.04,audio_features,6IhzWbK4gjgpfEnIm9KKew,spotify:track:6IhzWbK4gjgpfEnIm9KKew,https://api.spotify.com/v1/tracks/6IhzWbK4gjgpfEnIm9KKew,https://api.spotify.com/v1/audio-analysis/6IhzWbK4gjgpfEnIm9KKew,159125.0,4.0,afrobeats
5CSzwZL5C35k9h5QF2HI40,Skeleton Move,0.615,0.557,4.0,-5.355,1.0,0.0922,0.177,0.00814,0.057,0.934,125.211,audio_features,5CSzwZL5C35k9h5QF2HI40,spotify:track:5CSzwZL5C35k9h5QF2HI40,https://api.spotify.com/v1/tracks/5CSzwZL5C35k9h5QF2HI40,https://api.spotify.com/v1/audio-analysis/5CSzwZL5C35k9h5QF2HI40,371809.0,4.0,afrobeats
5S68HS59VTLtYgR3DeAGz6,Tesumole,0.88,0.807,1.0,-3.671,1.0,0.303,0.0193,0.111,0.141,0.765,128.921,audio_features,5S68HS59VTLtYgR3DeAGz6,spotify:track:5S68HS59VTLtYgR3DeAGz6,https://api.spotify.com/v1/tracks/5S68HS59VTLtYgR3DeAGz6,https://api.spotify.com/v1/audio-analysis/5S68HS59VTLtYgR3DeAGz6,208377.0,4.0,afrobeats
1wke1jDaX6FzTcEiNuRIQz,Dumebi - Major Lazer Remix,0.82,0.773,8.0,-6.987,0.0,0.124,0.21,0.344,0.0584,0.759,122.05,audio_features,1wke1jDaX6FzTcEiNuRIQz,spotify:track:1wke1jDaX6FzTcEiNuRIQz,https://api.spotify.com/v1/tracks/1wke1jDaX6FzTcEiNuRIQz,https://api.spotify.com/v1/audio-analysis/1wke1jDaX6FzTcEiNuRIQz,178642.0,4.0,afrobeats
04HQpRMtifOvFXXQ2ImxQf,Yeye Boyfriend,0.897,0.89,1.0,-3.639,1.0,0.148,0.201,0.0296,0.0364,0.677,130.067,audio_features,04HQpRMtifOvFXXQ2ImxQf,spotify:track:04HQpRMtifOvFXXQ2ImxQf,https://api.spotify.com/v1/tracks/04HQpRMtifOvFXXQ2ImxQf,https://api.spotify.com/v1/audio-analysis/04HQpRMtifOvFXXQ2ImxQf,208933.0,4.0,afrobeats
5OnzOL5kkJVmLVdumneS5T,Anywhere,0.832,0.43,2.0,-11.49,0.0,0.0852,0.247,0.0,0.0615,0.683,103.929,audio_features,5OnzOL5kkJVmLVdumneS5T,spotify:track:5OnzOL5kkJVmLVdumneS5T,https://api.spotify.com/v1/tracks/5OnzOL5kkJVmLVdumneS5T,https://api.spotify.com/v1/audio-analysis/5OnzOL5kkJVmLVdumneS5T,179439.0,4.0,afrobeats
0cQiqNmTIENnlviVwS4yos,Blow (feat. Blaq Jerzee & Wizkid),0.559,0.769,1.0,-4.242,0.0,0.314,0.425,5.46e-05,0.0966,0.568,65.385,audio_features,0cQiqNmTIENnlviVwS4yos,spotify:track:0cQiqNmTIENnlviVwS4yos,https://api.spotify.com/v1/tracks/0cQiqNmTIENnlviVwS4yos,https://api.spotify.com/v1/audio-analysis/0cQiqNmTIENnlviVwS4yos,228119.0,5.0,afrobeats
5cSBj0AMrUAvs19NBmSvxP,Jaho,0.624,0.664,1.0,-5.114,1.0,0.302,0.266,0.0,0.105,0.715,139.948,audio_features,5cSBj0AMrUAvs19NBmSvxP,spotify:track:5cSBj0AMrUAvs19NBmSvxP,https://api.spotify.com/v1/tracks/5cSBj0AMrUAvs19NBmSvxP,https://api.spotify.com/v1/audio-analysis/5cSBj0AMrUAvs19NBmSvxP,179984.0,5.0,afrobeats
2X6qIZPT8CyoTTfqHScYCB,Gangsta - Remix,0.893,0.683,0.0,-7.76,1.0,0.205,0.174,0.0,0.171,0.781,100.115,audio_features,2X6qIZPT8CyoTTfqHScYCB,spotify:track:2X6qIZPT8CyoTTfqHScYCB,https://api.spotify.com/v1/tracks/2X6qIZPT8CyoTTfqHScYCB,https://api.spotify.com/v1/audio-analysis/2X6qIZPT8CyoTTfqHScYCB,213600.0,4.0,afrobeats
56HnJIjgi41kpjh6L3Y1Ca,Risky,0.714,0.702,8.0,-4.544,1.0,0.264,0.15,0.0,0.0993,0.74,126.511,audio_features,56HnJIjgi41kpjh6L3Y1Ca,spotify:track:56HnJIjgi41kpjh6L3Y1Ca,https://api.spotify.com/v1/tracks/56HnJIjgi41kpjh6L3Y1Ca,https://api.spotify.com/v1/audio-analysis/56HnJIjgi41kpjh6L3Y1Ca,270316.0,5.0,afrobeats
1N1qdrt1bymvgMsvED7MPW,Parte After Parte,0.794,0.624,9.0,-6.408,0.0,0.323,0.276,0.0,0.137,0.55,100.61,audio_features,1N1qdrt1bymvgMsvED7MPW,spotify:track:1N1qdrt1bymvgMsvED7MPW,https://api.spotify.com/v1/tracks/1N1qdrt1bymvgMsvED7MPW,https://api.spotify.com/v1/audio-analysis/1N1qdrt1bymvgMsvED7MPW,166870.0,4.0,afrobeats
2ylO41DTQwQv1QH1mSP3cH,"Sweet in the Middle (feat. Wurld, Naira Marley & Zlatan)",0.71,0.603,8.0,-7.234,0.0,0.11,0.33,0.0,0.358,0.434,109.812,audio_features,2ylO41DTQwQv1QH1mSP3cH,spotify:track:2ylO41DTQwQv1QH1mSP3cH,https://api.spotify.com/v1/tracks/2ylO41DTQwQv1QH1mSP3cH,https://api.spotify.com/v1/audio-analysis/2ylO41DTQwQv1QH1mSP3cH,248727.0,4.0,afrobeats
6mGUY6CaFbnK9a6YxV5lpJ,MAD,0.724,0.707,5.0,-4.11,1.0,0.0577,0.154,0.00941,0.169,0.285,101.992,audio_features,6mGUY6CaFbnK9a6YxV5lpJ,spotify:track:6mGUY6CaFbnK9a6YxV5lpJ,https://api.spotify.com/v1/tracks/6mGUY6CaFbnK9a6YxV5lpJ,https://api.spotify.com/v1/audio-analysis/6mGUY6CaFbnK9a6YxV5lpJ,238016.0,4.0,afrobeats
3F5pHihD0pHpPLUTMC5t1V,Rora - Remix,0.606,0.72,9.0,-5.28,0.0,0.0494,0.0261,3.9e-06,0.105,0.662,92.147,audio_features,3F5pHihD0pHpPLUTMC5t1V,spotify:track:3F5pHihD0pHpPLUTMC5t1V,https://api.spotify.com/v1/tracks/3F5pHihD0pHpPLUTMC5t1V,https://api.spotify.com/v1/audio-analysis/3F5pHihD0pHpPLUTMC5t1V,221913.0,4.0,afrobeats
7hv1M2GyRtN7VXkv6FVwMA,Ode Lo Like,0.793,0.891,1.0,-4.091,0.0,0.0562,0.0396,0.0124,0.0621,0.962,111.021,audio_features,7hv1M2GyRtN7VXkv6FVwMA,spotify:track:7hv1M2GyRtN7VXkv6FVwMA,https://api.spotify.com/v1/tracks/7hv1M2GyRtN7VXkv6FVwMA,https://api.spotify.com/v1/audio-analysis/7hv1M2GyRtN7VXkv6FVwMA,201334.0,4.0,afrobeats
0KAVFtp2jzfoDc9UYGJRHx,Vex,0.898,0.719,0.0,-4.449,1.0,0.14,0.0156,0.0244,0.108,0.606,122.01,audio_features,0KAVFtp2jzfoDc9UYGJRHx,spotify:track:0KAVFtp2jzfoDc9UYGJRHx,https://api.spotify.com/v1/tracks/0KAVFtp2jzfoDc9UYGJRHx,https://api.spotify.com/v1/audio-analysis/0KAVFtp2jzfoDc9UYGJRHx,210701.0,4.0,afrobeats
